num,logits[3],logits[0],distance(3->0)
1,0.3133634030818939,0.3794698417186737,0.06610643863677979
2,0.394937664270401,0.3585319221019745,0.036405742168426514
3,0.31481197476387024,0.3077847361564636,0.007027238607406616
4,0.34411486983299255,0.43078985810279846,0.08667498826980591
5,0.3535641133785248,0.41490188241004944,0.06133776903152466
6,0.40038320422172546,0.35925817489624023,0.04112502932548523
7,0.2894721031188965,0.38255444169044495,0.09308233857154846
8,0.35364043712615967,0.41342243552207947,0.0597819983959198
9,0.2842118442058563,0.39645230770111084,0.11224046349525452
10,0.3398648798465729,0.36609572172164917,0.026230841875076294
11,0.36670318245887756,0.3666601777076721,4.3004751205444336e-05
12,0.33924368023872375,0.3920195400714874,0.05277585983276367
13,0.31837353110313416,0.3339543342590332,0.015580803155899048
14,0.2923715114593506,0.3704953193664551,0.07812380790710449
15,0.38787657022476196,0.37763655185699463,0.010240018367767334
16,0.3708350956439972,0.38818028569221497,0.017345190048217773
17,0.37717142701148987,0.4049794375896454,0.027808010578155518
18,0.28051307797431946,0.3947215676307678,0.11420848965644836
19,0.3865170478820801,0.37195444107055664,0.014562606811523438
20,0.38088706135749817,0.36805275082588196,0.012834310531616211
21,0.33969444036483765,0.36293235421180725,0.023237913846969604
22,0.28311678767204285,0.39117011427879333,0.10805332660675049
23,0.2873068153858185,0.3882825970649719,0.10097578167915344
24,0.4015824794769287,0.3362593352794647,0.06532314419746399
25,0.3951173424720764,0.3587670922279358,0.036350250244140625
26,0.37325039505958557,0.3760022222995758,0.0027518272399902344
27,0.3735043704509735,0.3508944511413574,0.02260991930961609
28,0.3631838262081146,0.3674328327178955,0.004249006509780884
29,0.38134467601776123,0.3588268756866455,0.022517800331115723
30,0.39150166511535645,0.35644039511680603,0.035061269998550415
31,0.30019891262054443,0.3625887632369995,0.06238985061645508
32,0.2927740216255188,0.38184523582458496,0.08907121419906616
33,0.30915382504463196,0.36860987544059753,0.059456050395965576
34,0.38984063267707825,0.34127628803253174,0.04856434464454651
35,0.28787142038345337,0.38334909081459045,0.09547767043113708
36,0.3800530433654785,0.39945751428604126,0.019404470920562744
37,0.3501347005367279,0.3645104169845581,0.0143757164478302
38,0.3514081835746765,0.3578287363052368,0.006420552730560303
39,0.2920854687690735,0.3658273220062256,0.0737418532371521
40,0.3801880180835724,0.38913047313690186,0.008942455053329468
41,0.3573452830314636,0.35395723581314087,0.003388047218322754
42,0.3741782009601593,0.3779905438423157,0.003812342882156372
43,0.2803925573825836,0.3931103050708771,0.11271774768829346
44,0.32782667875289917,0.3734254240989685,0.045598745346069336
45,0.3481118977069855,0.31134968996047974,0.03676220774650574
46,0.34507450461387634,0.38076379895210266,0.03568929433822632
47,0.3779430389404297,0.3958072364330292,0.017864197492599487
48,0.31409862637519836,0.37158316373825073,0.05748453736305237
49,0.3851853013038635,0.3640368580818176,0.0211484432220459
50,0.26543352007865906,0.3826231360435486,0.11718961596488953
51,0.3097442090511322,0.34054651856422424,0.03080230951309204
52,0.34925100207328796,0.38008081912994385,0.030829817056655884
53,0.37768325209617615,0.380658358335495,0.0029751062393188477
54,0.3803613781929016,0.37775206565856934,0.0026093125343322754
55,0.38495635986328125,0.3658832311630249,0.019073128700256348
56,0.28300589323043823,0.3667321503162384,0.08372625708580017
57,0.3584533929824829,0.3738427758216858,0.01538938283920288
58,0.38941827416419983,0.3642101287841797,0.02520814538002014
59,0.2876397371292114,0.38177117705345154,0.09413143992424011
60,0.3823109567165375,0.40154844522476196,0.019237488508224487
61,0.35456404089927673,0.36594825983047485,0.01138421893119812
62,0.41357916593551636,0.3709568381309509,0.04262232780456543
63,0.2974269390106201,0.398298442363739,0.1008715033531189
64,0.3089013397693634,0.33192577958106995,0.023024439811706543
65,0.3460872769355774,0.36844414472579956,0.022356867790222168
66,0.2836523950099945,0.38824203610420227,0.10458964109420776
67,0.34795281291007996,0.36975038051605225,0.02179756760597229
68,0.3659447133541107,0.39220014214515686,0.026255428791046143
69,0.35211238265037537,0.36805227398872375,0.01593989133834839
70,0.29179060459136963,0.3888564705848694,0.09706586599349976
71,0.3464518189430237,0.3754228353500366,0.02897101640701294
72,0.3657851219177246,0.386405348777771,0.020620226860046387
73,0.2741214632987976,0.41215184330940247,0.13803038001060486
74,0.297873854637146,0.37030643224716187,0.07243257761001587
75,0.3940107524394989,0.36616018414497375,0.027850568294525146
76,0.37221452593803406,0.38864666223526,0.016432136297225952
77,0.3838770389556885,0.3748483955860138,0.009028643369674683
78,0.36928239464759827,0.3995741903781891,0.03029179573059082
79,0.2953051030635834,0.38216444849967957,0.08685934543609619
80,0.3561602830886841,0.34912681579589844,0.0070334672927856445
81,0.3506716191768646,0.36492252349853516,0.014250904321670532
82,0.35960644483566284,0.36573490500450134,0.006128460168838501
83,0.37037554383277893,0.3722825348377228,0.0019069910049438477
84,0.30473124980926514,0.37714049220085144,0.0724092423915863
85,0.3704138994216919,0.3764127492904663,0.005998849868774414
86,0.2851986885070801,0.3868471682071686,0.1016484797000885
87,0.34163227677345276,0.3982705771923065,0.05663830041885376
88,0.33690765500068665,0.35502880811691284,0.018121153116226196
89,0.3988042175769806,0.35589325428009033,0.04291096329689026
90,0.28901663422584534,0.3802187442779541,0.09120211005210876
91,0.314985066652298,0.3150131106376648,2.804398536682129e-05
92,0.3017124533653259,0.36582377552986145,0.06411132216453552
93,0.4423286020755768,0.32826483249664307,0.11406376957893372
94,0.38549721240997314,0.3635721504688263,0.02192506194114685
95,0.3563069701194763,0.3941262662410736,0.03781929612159729
96,0.3533470332622528,0.3719393312931061,0.01859229803085327
97,0.3369957208633423,0.3633192181587219,0.02632349729537964
98,0.2864222228527069,0.40878352522850037,0.12236130237579346
99,0.361693412065506,0.37211376428604126,0.010420352220535278
100,0.30078667402267456,0.3785703182220459,0.07778364419937134
101,0.312847763299942,0.399901807308197,0.087054044008255
102,0.3797281086444855,0.36009180545806885,0.019636303186416626
103,0.34376317262649536,0.3812260031700134,0.037462830543518066
104,0.3878822922706604,0.3813339173793793,0.006548374891281128
105,0.2977983355522156,0.35596126317977905,0.05816292762756348
106,0.3663618564605713,0.3933698832988739,0.027008026838302612
107,0.37404167652130127,0.3949708938598633,0.02092921733856201
108,0.3586176633834839,0.3946305215358734,0.036012858152389526
109,0.36596646904945374,0.40184879302978516,0.03588232398033142
110,0.2934807538986206,0.3772812783718109,0.08380052447319031
111,0.3701763153076172,0.3962196111679077,0.026043295860290527
112,0.37709298729896545,0.3740466237068176,0.003046363592147827
113,0.34617626667022705,0.37174081802368164,0.02556455135345459
114,0.2863631546497345,0.3902847468852997,0.10392159223556519
115,0.34679681062698364,0.36597269773483276,0.01917588710784912
116,0.34559640288352966,0.4160889685153961,0.07049256563186646
117,0.3490719497203827,0.41245201230049133,0.06338006258010864
118,0.39455509185791016,0.35731807351112366,0.0372370183467865
119,0.2865947186946869,0.39224064350128174,0.10564592480659485
120,0.36289289593696594,0.35777488350868225,0.005118012428283691
121,0.3764106333255768,0.38893553614616394,0.012524902820587158
122,0.3766254782676697,0.35612162947654724,0.020503848791122437
123,0.37424153089523315,0.3937471807003021,0.01950564980506897
124,0.3571425974369049,0.39776304364204407,0.04062044620513916
125,0.27890920639038086,0.36669304966926575,0.08778384327888489
126,0.4008429944515228,0.35830801725387573,0.042534977197647095
127,0.3924103081226349,0.3714556396007538,0.020954668521881104
128,0.39591699838638306,0.3543604612350464,0.04155653715133667
129,0.35277417302131653,0.3698137402534485,0.017039567232131958
130,0.357688307762146,0.3590659499168396,0.0013776421546936035
131,0.38454926013946533,0.37495285272598267,0.009596407413482666
132,0.34811508655548096,0.35675010085105896,0.008635014295578003
133,0.38922783732414246,0.39590346813201904,0.006675630807876587
134,0.34723740816116333,0.3803083598613739,0.03307095170021057
135,0.3551287055015564,0.3653673529624939,0.0102386474609375
136,0.2872909903526306,0.38172224164009094,0.09443125128746033
137,0.2869003713130951,0.3865964114665985,0.09969604015350342
138,0.2970440685749054,0.37340548634529114,0.07636141777038574
139,0.2841464579105377,0.38261914253234863,0.09847268462181091
140,0.36939236521720886,0.39338448643684387,0.02399212121963501
141,0.3469313383102417,0.35183170437812805,0.0049003660678863525
142,0.37596595287323,0.33857396245002747,0.037391990423202515
143,0.29546067118644714,0.37682539224624634,0.0813647210597992
144,0.38931241631507874,0.3690265119075775,0.02028590440750122
145,0.29982537031173706,0.367441326379776,0.06761595606803894
146,0.29764237999916077,0.3642914593219757,0.06664907932281494
147,0.36184751987457275,0.3925464153289795,0.03069889545440674
148,0.3233232796192169,0.410081684589386,0.08675840497016907
149,0.3609943091869354,0.3471015393733978,0.013892769813537598
150,0.3684774339199066,0.3898948132991791,0.02141737937927246
151,0.3432893455028534,0.35813140869140625,0.014842063188552856
152,0.2952960133552551,0.38083794713020325,0.08554193377494812
153,0.28392815589904785,0.38215750455856323,0.09822934865951538
154,0.3315364718437195,0.3660520613193512,0.034515589475631714
155,0.3905348479747772,0.36063551902770996,0.02989932894706726
156,0.2966614067554474,0.37238556146621704,0.07572415471076965
157,0.3592681586742401,0.33327898383140564,0.025989174842834473
158,0.38552767038345337,0.38004741072654724,0.005480259656906128
159,0.3743543028831482,0.3752104640007019,0.0008561611175537109
160,0.2994888424873352,0.36964014172554016,0.07015129923820496
161,0.3851127624511719,0.3599809408187866,0.025131821632385254
162,0.2826923429965973,0.38594695925712585,0.10325461626052856
163,0.35711073875427246,0.3375033736228943,0.019607365131378174
164,0.29644957184791565,0.3735354542732239,0.07708588242530823
165,0.28454214334487915,0.37357431650161743,0.08903217315673828
166,0.3593510091304779,0.37663769721984863,0.017286688089370728
167,0.3528051972389221,0.42813101410865784,0.07532581686973572
168,0.25051137804985046,0.40085750818252563,0.15034613013267517
169,0.3822137713432312,0.35973232984542847,0.022481441497802734
170,0.38899728655815125,0.3666837513446808,0.02231353521347046
171,0.2766514718532562,0.3655831813812256,0.08893170952796936
172,0.3739093840122223,0.3792165219783783,0.005307137966156006
173,0.2807139754295349,0.39920100569725037,0.11848703026771545
174,0.30503228306770325,0.3820169270038605,0.07698464393615723
175,0.34344181418418884,0.37290555238723755,0.029463738203048706
176,0.30619651079177856,0.3549094796180725,0.048712968826293945
177,0.3526647686958313,0.3802003860473633,0.027535617351531982
178,0.3368013799190521,0.36206337809562683,0.025261998176574707
179,0.39329254627227783,0.3597901463508606,0.033502399921417236
180,0.40302956104278564,0.34493187069892883,0.05809769034385681
181,0.3648158311843872,0.4093961715698242,0.04458034038543701
182,0.3808874189853668,0.3705171048641205,0.010370314121246338
183,0.29966989159584045,0.36418020725250244,0.06451031565666199
184,0.3931792974472046,0.35115039348602295,0.04202890396118164
185,0.3982108533382416,0.3473956882953644,0.0508151650428772
186,0.36955389380455017,0.3651132583618164,0.004440635442733765
187,0.35305365920066833,0.3621085584163666,0.009054899215698242
188,0.3693753778934479,0.38416269421577454,0.01478731632232666
189,0.36717551946640015,0.3644901514053345,0.002685368061065674
190,0.3237367868423462,0.3801281154155731,0.05639132857322693
191,0.38969212770462036,0.38142886757850647,0.008263260126113892
192,0.3767010271549225,0.4032261073589325,0.02652508020401001
193,0.37527111172676086,0.4080987572669983,0.03282764554023743
194,0.3343120813369751,0.35271474719047546,0.018402665853500366
195,0.2882690727710724,0.3800278306007385,0.09175875782966614
196,0.3592524528503418,0.4145626425743103,0.055310189723968506
197,0.2836591899394989,0.3828123211860657,0.09915313124656677
198,0.3528805077075958,0.32851704955101013,0.024363458156585693
199,0.3602856695652008,0.35558679699897766,0.0046988725662231445
200,0.32060763239860535,0.3942744731903076,0.07366684079170227
201,0.2687666714191437,0.3891158998012543,0.1203492283821106
202,0.3449350595474243,0.353217214345932,0.00828215479850769
203,0.39272427558898926,0.3906910717487335,0.0020332038402557373
204,0.32886433601379395,0.3773398697376251,0.04847553372383118
205,0.36456748843193054,0.39551496505737305,0.030947476625442505
206,0.3138725459575653,0.2918512523174286,0.02202129364013672
207,0.2998735010623932,0.3568781316280365,0.05700463056564331
208,0.3991706073284149,0.3607248365879059,0.03844577074050903
209,0.347523957490921,0.3626919388771057,0.015167981386184692
210,0.2698270082473755,0.29809826612472534,0.028271257877349854
211,0.34807342290878296,0.4201478958129883,0.07207447290420532
212,0.3000860810279846,0.3712462782859802,0.0711601972579956
213,0.2833755910396576,0.3804411292076111,0.09706553816795349
214,0.38005515933036804,0.358105331659317,0.021949827671051025
215,0.385702520608902,0.3586481809616089,0.02705433964729309
216,0.2893950045108795,0.37065213918685913,0.08125713467597961
217,0.39228448271751404,0.35798874497413635,0.034295737743377686
218,0.34516918659210205,0.3088003695011139,0.03636881709098816
219,0.28837233781814575,0.37277764081954956,0.08440530300140381
220,0.36027660965919495,0.35764777660369873,0.002628833055496216
221,0.37285900115966797,0.3989524245262146,0.02609342336654663
222,0.35194599628448486,0.3540704846382141,0.002124488353729248
223,0.3024911880493164,0.3663948178291321,0.06390362977981567
224,0.2935299277305603,0.3758802115917206,0.08235028386116028
225,0.28518521785736084,0.3710479140281677,0.08586269617080688
226,0.2791646718978882,0.39113542437553406,0.11197075247764587
227,0.27964887022972107,0.37211722135543823,0.09246835112571716
228,0.2752331793308258,0.3975037634372711,0.12227058410644531
229,0.3733857274055481,0.3718315660953522,0.0015541613101959229
230,0.32590702176094055,0.33877891302108765,0.012871891260147095
231,0.3622289299964905,0.32749366760253906,0.034735262393951416
232,0.2862233519554138,0.3684423863887787,0.08221903443336487
233,0.2740301787853241,0.38925597071647644,0.11522579193115234
234,0.3121528923511505,0.27848201990127563,0.03367087244987488
235,0.37066981196403503,0.4287773668766022,0.05810755491256714
236,0.3511313199996948,0.37438949942588806,0.023258179426193237
237,0.2900727689266205,0.38163501024246216,0.09156224131584167
238,0.2948431968688965,0.3738493323326111,0.0790061354637146
239,0.3430548906326294,0.35450029373168945,0.011445403099060059
240,0.41074684262275696,0.4265610873699188,0.015814244747161865
241,0.32788363099098206,0.30774617195129395,0.02013745903968811
242,0.28419771790504456,0.39474424719810486,0.1105465292930603
243,0.34948474168777466,0.3622061610221863,0.012721419334411621
244,0.27869659662246704,0.3783257305622101,0.09962913393974304
245,0.3550759255886078,0.35651668906211853,0.0014407634735107422
246,0.381339967250824,0.3573131263256073,0.024026840925216675
247,0.3390958607196808,0.3649018406867981,0.02580597996711731
248,0.28904807567596436,0.37671351432800293,0.08766543865203857
249,0.35077065229415894,0.3280470669269562,0.02272358536720276
250,0.38773295283317566,0.35650941729545593,0.031223535537719727
251,0.3826406002044678,0.3628714382648468,0.01976916193962097
252,0.3892709016799927,0.3697369694709778,0.019533932209014893
253,0.38457217812538147,0.38335731625556946,0.0012148618698120117
254,0.3014926016330719,0.37221765518188477,0.07072505354881287
255,0.33029991388320923,0.37991806864738464,0.049618154764175415
256,0.3935006260871887,0.3666837215423584,0.026816904544830322
