num,logits[4],logits[3],distance(4->3)
1,0.08976404368877411,0.16539423167705536,0.07563018798828125
2,0.061555247753858566,0.14156202971935272,0.08000678196549416
3,0.06257092207670212,0.1933722048997879,0.13080128282308578
4,0.05063939094543457,0.21428775787353516,0.16364836692810059
5,0.06938976794481277,0.15421843528747559,0.08482866734266281
6,0.07315022498369217,0.12364161759614944,0.050491392612457275
7,0.098016656935215,0.1625601053237915,0.06454344838857651
8,0.05002976953983307,0.18135929107666016,0.1313295215368271
9,0.06980326771736145,0.15567055344581604,0.08586728572845459
10,0.07517452538013458,0.16712798178195953,0.09195345640182495
11,0.057894449681043625,0.15290004014968872,0.0950055904686451
12,0.11552558094263077,0.18588706851005554,0.07036148756742477
13,0.06454809755086899,0.20491020381450653,0.14036210626363754
14,0.042144231498241425,0.13412626087665558,0.09198202937841415
15,0.07913150638341904,0.18472225964069366,0.10559075325727463
16,0.0707106739282608,0.16392782330513,0.0932171493768692
17,0.11007877439260483,0.14167051017284393,0.031591735780239105
18,0.07655105739831924,0.1396651417016983,0.06311408430337906
19,0.07503048330545425,0.2050037682056427,0.12997328490018845
20,0.06372974812984467,0.1526741236448288,0.08894437551498413
21,0.059296615421772,0.12289071083068848,0.06359409540891647
22,0.052111126482486725,0.14366257190704346,0.09155144542455673
23,0.06680082529783249,0.17730103433132172,0.11050020903348923
24,0.08076268434524536,0.10653150081634521,0.025768816471099854
25,0.07069052010774612,0.18615473806858063,0.1154642179608345
26,0.051235511898994446,0.12258458137512207,0.07134906947612762
27,0.07209897041320801,0.16536422073841095,0.09326525032520294
28,0.09921439737081528,0.18764254450798035,0.08842814713716507
29,0.0699119120836258,0.1981092095375061,0.1281972974538803
30,0.045259058475494385,0.1586463302373886,0.11338727176189423
31,0.10813967138528824,0.16186726093292236,0.053727589547634125
32,0.07401250302791595,0.16255547106266022,0.08854296803474426
33,0.05394342914223671,0.14039495587348938,0.08645152673125267
34,0.06897403299808502,0.16756059229373932,0.0985865592956543
35,0.060494355857372284,0.14310307800769806,0.08260872215032578
36,0.0670190081000328,0.19735151529312134,0.13033250719308853
37,0.09055157750844955,0.12826356291770935,0.037711985409259796
38,0.04402761533856392,0.11160480976104736,0.06757719442248344
39,0.0652843564748764,0.20533105731010437,0.14004670083522797
40,0.0820515975356102,0.20130343735218048,0.11925183981657028
41,0.05999373644590378,0.16079920530319214,0.10080546885728836
42,0.039575863629579544,0.14821544289588928,0.10863957926630974
43,0.05000793933868408,0.16752153635025024,0.11751359701156616
44,0.07327669113874435,0.11848082393407822,0.04520413279533386
45,0.06766653060913086,0.18877725303173065,0.12111072242259979
46,0.05394880101084709,0.18554016947746277,0.13159136846661568
47,0.06584866344928741,0.1470603346824646,0.08121167123317719
48,0.051106046885252,0.14916911721229553,0.09806307032704353
49,0.05647427588701248,0.12705294787883759,0.0705786719918251
50,0.05133103206753731,0.13163425028324127,0.08030321821570396
51,0.0537472739815712,0.12244197726249695,0.06869470328092575
52,0.0855381116271019,0.17905279994010925,0.09351468831300735
53,0.08843394368886948,0.1763097494840622,0.08787580579519272
54,0.05915497988462448,0.1450701206922531,0.08591514080762863
55,0.05463021248579025,0.1614658087491989,0.10683559626340866
56,0.045382656157016754,0.09024205803871155,0.044859401881694794
57,0.08145424723625183,0.19411292672157288,0.11265867948532104
58,0.056102532893419266,0.1470237821340561,0.09092124924063683
59,0.05210903659462929,0.20454514026641846,0.15243610367178917
60,0.06087421998381615,0.14634636044502258,0.08547214046120644
61,0.059831853955984116,0.16027171909809113,0.10043986514210701
62,0.06766963005065918,0.17398349940776825,0.10631386935710907
63,0.05717732012271881,0.16639989614486694,0.10922257602214813
64,0.10169538110494614,0.18800151348114014,0.086306132376194
65,0.0542251281440258,0.14423127472400665,0.09000614657998085
66,0.05306166410446167,0.10263916850090027,0.0495775043964386
67,0.0888461098074913,0.17531128227710724,0.08646517246961594
68,0.06680130958557129,0.16152024269104004,0.09471893310546875
69,0.08061336725950241,0.15339712798595428,0.07278376072645187
70,0.10722267627716064,0.16932852566242218,0.062105849385261536
71,0.061928048729896545,0.13840551674365997,0.07647746801376343
72,0.07527367025613785,0.16419343650341034,0.08891976624727249
73,0.07217735797166824,0.183393657207489,0.11121629923582077
74,0.0758061558008194,0.14860309660434723,0.07279694080352783
75,0.08251339197158813,0.22963251173496246,0.14711911976337433
76,0.06368190050125122,0.1845780909061432,0.12089619040489197
77,0.09048113226890564,0.1887677013874054,0.09828656911849976
78,0.056951217353343964,0.13227559626102448,0.07532437890768051
79,0.06810788810253143,0.19927801191806793,0.1311701238155365
80,0.07906831055879593,0.15881378948688507,0.07974547892808914
